subject_set,reaction_id,reaction_token_group,taxon_id,species_name,paper_taxon,n_subjects_in_set,n_subjects_with_flux,fraction_subjects_with_flux,median_signed_flux,median_abs_flux,total_abs_flux,fraction_of_total_abs_flux,selected_from_pcs,selected_directions,max_abs_loading
all516,PSSA120,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,516,56,0.10852713178294572,-0.1170042188123814,0.1170042188123814,14.785218852101035,2.9190817137690032e-5,PC2,positive,0.058433697294864514
all516,PSSA120,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,516,5,0.00968992248062015,-0.2802317350544213,0.2802317350544213,2.5813436278912545,5.096409499586626e-6,PC2,positive,0.058433697294864514
all516,PSSA120,NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,516,6,0.01162790697674418,0.0673471860765283,0.20727632379455005,2.2662749730120813,4.474361792183975e-6,PC2,positive,0.058433697294864514
all516,PSSA120,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,516,2,0.00387596899224806,0.09931542738893544,0.09937191938501314,0.19874383877002627,3.923847940846661e-7,PC2,positive,0.058433697294864514
all516,PSSA120,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,516,3,0.00581395348837209,-0.0387303750906111,0.0387303750906111,0.0867344029051384,1.712418409275586e-7,PC2,positive,0.058433697294864514
all516,Q8tex,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,516,235,0.45542635658914726,8.03574282582653e-5,1.373027623287e-4,653526.7309342821,0.999982302833302,PC2,positive,0.05903723224852424
all516,Q8tex,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,516,54,0.10465116279069768,0.004003693961522,0.0488362987000504,11.565776180341537,1.769716669789212e-5,PC2,positive,0.05903723224852424
all516,R406te,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,516,3,0.00581395348837209,0.0069801469499899,0.0069801469499899,1.2614179004437176,1,PC3,negative,0.064976137280684
all516,REGFNB_GLCt2pp,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,516,69,0.13372093023255813,4.393867661460411e-5,0.0386629373232716,6529.742530013755,1,PC2,positive,0.05632029604082968
all516,REGFNBte,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,516,75,0.1453488372093023,0.090947772357096,0.0918549048888965,23.518571185556265,1,PC1,positive,0.035989751274383024
all516,R_7OH_WARF_GLCt,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,516,71,0.1375968992248062,-0.1523330396615373,0.1527195072206482,347280.0890829223,1,PC2,positive,0.06087949321601323
all516,SCH_488128t,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,516,73,0.1414728682170543,-0.120868349207236,0.120868349207236,321.6221365932089,1,PC3,positive,0.055552853466595775
all516,SFND_1689tex,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,516,56,0.10852713178294572,-0.18958061191663636,0.19310820767383635,17807.66923040187,0.9956788534249148,PC3,negative,0.056530912991172834
all516,SFND_1689tex,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,516,60,0.11627906976744186,0.08767579277863224,0.08767579277863224,34.15447261903601,0.00190967642630045,PC3,negative,0.056530912991172834
all516,SFND_1689tex,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,516,70,0.13565891472868216,-0.1231327722172314,0.1231327722172314,22.804607273924233,0.00127507226967927,PC3,negative,0.056530912991172834
all516,SFND_1689tex,NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,516,60,0.11627906976744186,0.1500538256097742,0.1500538256097742,20.299326659906512,0.00113499470551303,PC3,negative,0.056530912991172834
all516,SFND_1689tex,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,516,2,0.00387596899224806,-0.0125478466891521,0.0125478466891521,0.0250956933783042,1.403173592541468e-6,PC3,negative,0.056530912991172834
all516,SHSL1r,NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,516,60,0.11627906976744186,-0.11064461726379428,0.11064461726379428,122278.6637574034,0.9998368919675344,PC2,negative,0.05855639318157442
all516,SHSL1r,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,516,103,0.1996124031007752,-0.0037750233286048,0.062815109790238,19.947885918436132,1.6310803246575e-4,PC2,negative,0.05855639318157442
all516,SPZ_GLCt2pp,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,516,70,0.13565891472868216,3.645334369414282e-5,0.0439509384327216,19652.528948338615,0.9614874460913116,PC3,positive,0.05491817355476063
all516,SPZ_GLCt2pp,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,516,64,0.12403100775193798,0.1065011832216763,0.11701294037274246,735.5413529834386,0.03598589162919823,PC3,positive,0.05491817355476063
all516,SPZ_GLCt2pp,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,516,55,0.1065891472868217,0.0881547059486169,0.0881547059486169,30.719526725059872,0.00150293325473048,PC3,positive,0.05491817355476063
all516,SPZ_GLCt2pp,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,516,77,0.14922480620155038,-0.1029608768921513,0.1029608768921513,20.924729049906,0.00102372902475981,PC3,positive,0.05491817355476063
all516,SPZ_SFN_GLC_GLCAASE,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,516,69,0.13372093023255813,-0.1679073693740839,0.1679073693740839,33870.67429427615,0.9988072708870812,PC3,positive,0.06063558499400634
all516,SPZ_SFN_GLC_GLCAASE,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,516,76,0.14728682170542637,-0.1129413114288052,0.1129413114288052,20.522254293554475,6.0517770107871e-4,PC3,positive,0.06063558499400634
all516,SPZ_SFN_GLC_GLCAASE,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,516,55,0.1065891472868217,0.123906692953447,0.123906692953447,19.864595186366337,5.8578408959293e-4,PC3,positive,0.06063558499400634
all516,SPZ_SFN_GLC_GLCAASE,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,516,2,0.00387596899224806,-0.02037243419812805,0.02037243419812805,0.0407448683962561,1.2015193571860824e-6,PC3,positive,0.06063558499400634
all516,SPZ_SFN_GLC_GLCAASE,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,516,2,0.00387596899224806,0.0095935051521541,0.0095935051521541,0.0191870103043082,5.658028898989753e-7,PC3,positive,0.06063558499400634
all516,THSACMPtepp,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,516,67,0.12984496124031009,-0.2058861976103634,0.2058861976103634,9228.418494340533,0.9829390001822756,PC3,positive,0.0537439510002192
all516,THSACMPtepp,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,516,54,0.10465116279069768,0.0896370041674605,0.0896370041674605,115.62604416151795,0.01231558238422474,PC3,positive,0.0537439510002192
all516,THSACMPtepp,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,516,75,0.1453488372093023,-0.1359546953793877,0.1359546953793877,44.527640838146326,0.00474273623294873,PC3,positive,0.0537439510002192
all516,THSACMPtepp,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,516,2,0.00387596899224806,0.01258635619575255,0.01258635619575255,0.0251727123915051,2.681200550793852e-6,PC3,positive,0.0537439510002192
all516,TSACMGLUCt2pp,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,516,62,0.12015503875968991,-1.8826095582702346e-5,0.03701310419728915,9730.975017802684,0.9894412138681644,PC3,positive,0.054886449922385984
all516,TSACMGLUCt2pp,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,516,78,0.1511627906976744,-0.0018583276951763,0.04111552995497735,66.27164931745466,0.00673847184128463,PC3,positive,0.054886449922385984
all516,TSACMGLUCt2pp,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,516,69,0.13372093023255813,0.144727073887366,0.144727073887366,37.57209867594962,0.00382031429055096,PC3,positive,0.054886449922385984
all516,TSULabcpp,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,516,68,0.13178294573643412,-0.1830709869526918,0.1936018473961563,25.576763683865867,0.9619054984952632,PC1,negative,0.03522738452048191
all516,TSULabcpp,NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,516,6,0.01162790697674418,-0.07665981227351809,0.1376601879404675,1.0129207746140385,0.03809450150473675,PC1,negative,0.03522738452048191
all516,URIK13,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,516,74,0.1434108527131783,4.3440051740204e-4,0.02363093287226425,413329.13613003073,0.9999187970356296,PC2,negative,0.059079784354901785
all516,URIK13,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,516,54,0.10465116279069768,0.1124234835016233,0.1124234835016233,17.60150282720524,4.258125545609111e-5,PC2,negative,0.059079784354901785
all516,URIK13,NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,516,61,0.1182170542635659,0.1028743200334364,0.1028743200334364,15.9647739684006,3.8621708914338075e-5,PC2,negative,0.059079784354901785
optimal414,3HAD12M14,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,0.0401496920913354,0.0401496920913354,12.791629339591877,0.7448277463320003,PC1,negative,0.056886831290828034
optimal414,3HAD12M14,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,0.0077803360087575,0.0077803360087575,3.9083093508893625,0.22757204485133128,PC1,negative,0.056886831290828034
optimal414,3HAD12M14,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,0.00207178948955295,0.00207178948955295,0.4740044159428876,0.02760020881666833,PC1,negative,0.056886831290828034
optimal414,3MOPt2r,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,308,0.7439613526570048,1.1651167158621334,1.1651167158621334,300.74676629349125,1,PC2,negative,0.048492759079935645
optimal414,ABTAr,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,278,0.6714975845410628,2.28053549365858,2.28053549365858,2276.8273805450035,0.8212636978706073,PC3,positive,0.05808737121895751
optimal414,ABTAr,NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,41,0.09903381642512075,9.586681242267174,9.586681242267174,495.51892728330733,0.1787363021293927,PC3,positive,0.05808737121895751
optimal414,ADK10,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,-0.0058050199064214,0.0058050199064214,2.9160454711503916,0.3647493930295606,PC1,positive,0.052003737655248954
optimal414,ADK10,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,-0.00579581186593175,0.00579581186593175,2.2774163494262827,0.28486737924601885,PC1,positive,0.052003737655248954
optimal414,ADK10,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.0056792004470013,0.0056792004470013,1.809384413161237,0.22632427134181396,PC1,positive,0.052003737655248954
optimal414,ADK10,NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,-6.758567127394e-4,6.758567127394e-4,0.5778766436139098,0.07228287661816868,PC1,positive,0.052003737655248954
optimal414,ADK10,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-0.00156157630501305,0.00156157630501305,0.3572728156699481,0.04468896111217561,PC1,positive,0.052003737655248954
optimal414,ADK10,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,7,0.01690821256038647,-0.0095739653927803,0.0095739653927803,0.05553716135712,0.00694678670000395,PC1,positive,0.052003737655248954
optimal414,ADK10,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,1,0.00241545893719806,-0.0011219055100859,0.0011219055100859,0.0011219055100859,1.4033195225824e-4,PC1,positive,0.052003737655248954
optimal414,AGMHE,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,359,0.8671497584541062,0.0147962849327884,0.0147962849327884,10.36635377752389,0.3285487480655771,PC2,positive,0.05130186292220362
optimal414,AGMHE,NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,0.0152203982772243,0.0152203982772243,6.9185321771299915,0.21927431129891625,PC2,positive,0.05130186292220362
optimal414,AGMHE,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,0.0091375837676105,0.0091375837676105,4.590097913931906,0.14547747023553376,PC2,positive,0.05130186292220362
optimal414,AGMHE,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,0.0102368774531293,0.0102368774531293,4.022496350488765,0.12748804144779158,PC2,positive,0.05130186292220362
optimal414,AGMHE,NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,197,0.4758454106280193,0.0050717512949459,0.0050717512949459,3.3108901488485434,0.10493456394912566,PC2,positive,0.05130186292220362
optimal414,AGMHE,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,0.0032617233379787,0.0032617233379787,1.6429947412314367,0.05207268407917031,PC2,positive,0.05130186292220362
optimal414,AGMHE,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,0.00243320468272015,0.00243320468272015,0.5566925454145187,0.01764368096812794,PC2,positive,0.05130186292220362
optimal414,AGMHE,NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,0.0011234132665123,0.0011234132665123,0.1438926680503674,0.00456049995575745,PC2,positive,0.05130186292220362
optimal414,ALAR,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,272,0.6570048309178744,0.02056009327643779,0.09674310491707616,994.9912138509552,0.6455530243945768,PC3,negative,0.05829882976267309
optimal414,ALAR,NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,166,0.4009661835748792,0.0041745081023268,0.0153076581362225,488.803737904712,0.31713720377336774,PC3,negative,0.05829882976267309
optimal414,ALAR,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,0.1037843097825159,0.1037843097825159,33.06551938140071,0.02145299952672565,PC3,negative,0.05829882976267309
optimal414,ALAR,NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,0.0153169256643335,0.0153169256643335,13.096405534705587,0.00849698377627432,PC3,negative,0.05829882976267309
optimal414,ALAR,NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,0.0076101991386121,0.0076101991386121,3.4592660885649895,0.00224438131168587,PC3,negative,0.05829882976267309
optimal414,ALAR,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,0.006023226315007,0.006023226315007,3.034018564841222,0.00196847955372592,PC3,negative,0.05829882976267309
optimal414,ALAR,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,0.0045687918838052,0.0045687918838052,2.295048956965948,0.00148903404842016,PC3,negative,0.05829882976267309
optimal414,ALAR,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,0.00511843872656465,0.00511843872656465,2.011248175244378,0.00130490332403233,PC3,negative,0.05829882976267309
optimal414,ALAR,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,0.00121660234136005,0.00121660234136005,0.2783462727072558,1.8059182400181e-4,PC3,negative,0.05829882976267309
optimal414,ALAR,NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,0.0020745390238027,0.0020745390238027,0.2657178475703072,1.723984671892e-4,PC3,negative,0.05829882976267309
optimal414,AMMQT8r,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.003833955257976,0.003833955257976,1.2214921711738973,0.8846507253164136,PC1,positive,0.05051438034268825
optimal414,AMMQT8r,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,-2.828208401943e-4,2.828208401943e-4,0.1420698711615844,0.10289236192805068,PC1,positive,0.05051438034268825
optimal414,AMMQT8r,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,155,0.3743961352657005,-7.544977089772386e-5,7.544977089772386e-5,0.01720003270493083,0.01245691275553568,PC1,positive,0.05051438034268825
optimal414,ARGSL,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,163,0.39371980676328505,6.527086997822494,6.527086997822494,1664.4579233884174,0.7776843964792283,PC2,negative,0.05021370176768147
optimal414,ARGSL,NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,36,0.08695652173913043,8.003118342613632,8.003118342613632,354.9459185786241,0.16584132202671906,PC2,negative,0.05021370176768147
optimal414,ARGSL,NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,0.041486237139276,0.041486237139276,79.056012954005,0.03693732767784862,PC2,negative,0.05021370176768147
optimal414,ARGSL,NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,0.0165854443331408,0.0165854443331408,14.181024947185357,0.00662579790846124,PC2,negative,0.05021370176768147
optimal414,ARGSL,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,0.02253250485256,0.02253250485256,11.318791285504403,0.00528847695460049,PC2,negative,0.05021370176768147
optimal414,ARGSL,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,0.02536256070728135,0.02536256070728135,9.966008516874645,0.00465641648842322,PC2,negative,0.05021370176768147
optimal414,ARGSL,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,0.00938792470385324,0.00938792470385324,4.728883881692441,0.0022094756231913,PC2,negative,0.05021370176768147
optimal414,ARGSL,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,0.0060000759188664,0.0060000759188664,1.3727564966790913,6.4139278778493e-4,PC2,negative,0.05021370176768147
optimal414,ARGSL,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,2,0.00483091787439613,0.1234874635093362,0.1234874635093362,0.2469749270186724,1.1539405374274e-4,PC2,negative,0.05021370176768147
optimal414,ARGSS,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,163,0.39371980676328505,6.527086997822494,6.527086997822494,1664.4579233884174,0.7776843964792283,PC2,negative,0.050213701767681425
optimal414,ARGSS,NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,36,0.08695652173913043,8.003118342613632,8.003118342613632,354.9459185786241,0.16584132202671906,PC2,negative,0.050213701767681425
optimal414,ARGSS,NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,0.041486237139276,0.041486237139276,79.056012954005,0.03693732767784862,PC2,negative,0.050213701767681425
optimal414,ARGSS,NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,0.0165854443331408,0.0165854443331408,14.181024947185357,0.00662579790846124,PC2,negative,0.050213701767681425
optimal414,ARGSS,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,0.02253250485256,0.02253250485256,11.318791285504403,0.00528847695460049,PC2,negative,0.050213701767681425
optimal414,ARGSS,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,0.02536256070728135,0.02536256070728135,9.966008516874645,0.00465641648842322,PC2,negative,0.050213701767681425
optimal414,ARGSS,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,0.00938792470385324,0.00938792470385324,4.728883881692441,0.0022094756231913,PC2,negative,0.050213701767681425
optimal414,ARGSS,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,0.0060000759188664,0.0060000759188664,1.3727564966790913,6.4139278778493e-4,PC2,negative,0.050213701767681425
optimal414,ARGSS,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,2,0.00483091787439613,0.1234874635093362,0.1234874635093362,0.2469749270186724,1.1539405374274e-4,PC2,negative,0.050213701767681425
optimal414,ASAD,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,-0.3990495008530627,0.3990495008530627,134.38943401806856,0.4256188826518418,PC1,positive,0.045293255534487285
optimal414,ASAD,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,359,0.8671497584541062,-0.0413103127409465,0.0413103127409465,35.89055047779827,0.11366738839056514,PC1,positive,0.045293255534487285
optimal414,ASAD,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,-0.0694537194120136,0.0694537194120136,33.95966331412246,0.10755216033610374,PC1,positive,0.045293255534487285
optimal414,ASAD,NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,-0.063640940547214,0.063640940547214,32.71908390975303,0.10362317571177967,PC1,positive,0.045293255534487285
optimal414,ASAD,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,-0.04353120781974925,0.04353120781974925,22.52825012606292,0.07134823296797986,PC1,positive,0.045293255534487285
optimal414,ASAD,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,-0.02220674867133005,0.02220674867133005,19.864006843258515,0.06291042491093107,PC1,positive,0.045293255534487285
optimal414,ASAD,NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,197,0.4758454106280193,-0.0072338820896566,0.0072338820896566,18.94041689635756,0.05998536369536254,PC1,positive,0.045293255534487285
optimal414,ASAD,NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,-0.0195114142814747,0.0195114142814747,16.682812176914634,0.05283540279866263,PC1,positive,0.045293255534487285
optimal414,ASAD,NA,Bilophila_wadsworthia_3_1_6,Bilophila wadsworthia,Bilophila unclassified,414,41,0.09903381642512075,-0.0038038524643482,0.0038038524643482,0.4872173903235876,0.00154304482932929,PC1,positive,0.045293255534487285
optimal414,ASAD,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,6,0.0144927536231884,-0.03186113516692075,0.03186113516692075,0.2892034955786182,9.1592370744435e-4,PC1,positive,0.045293255534487285
optimal414,ASP4DC,NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,87,0.21014492753623187,-9.542786518789,9.542786518789,1142.8400565207276,0.6529592847263251,PC3,negative,0.06063748895102464
optimal414,ASP4DC,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,72,0.17391304347826086,-0.7231743629348693,0.7231743629348693,587.1021461333759,0.33543958772990967,PC3,negative,0.06063748895102464
optimal414,ASP4DC,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,0.05167391891228135,0.05167391891228135,20.30483916524399,0.01160112754376519,PC3,negative,0.06063748895102464
optimal414,ASP_Ltex,NA,Escherichia_coli_UTI89_UPEC,Escherichia coli,Escherichia coli,414,208,0.5024154589371981,0.8173800222877574,0.8173800222877574,548.1274750477986,0.631296207343628,PC3,positive,0.06290038868361895
optimal414,ASP_Ltex,NA,Klebsiella_pneumoniae_pneumoniae_MGH78578,Klebsiella pneumoniae,Klebsiella pneumoniae,414,189,0.4565217391304347,0.2674771285575432,0.2674771285575432,320.1297212914805,0.3687037926563721,PC3,positive,0.06290038868361895
optimal414,CHORM,NA,Faecalibacterium_prausnitzii_M21_2,Faecalibacterium prausnitzii,Faecalibacterium prausnitzii,414,325,0.785024154589372,0.1386988133995579,0.1386988133995579,44.18922583048265,0.42982979985878095,PC1,negative,0.05977628286628923
optimal414,CHORM,NA,Bacteroides_dorei_DSM_17855,Bacteroides dorei,Bacteroides dorei,414,265,0.6400966183574879,0.0411813598533157,0.0411813598533157,18.719258067607736,0.1820827316498118,PC1,negative,0.05977628286628923
optimal414,CHORM,NA,Alistipes_onderdonkii_DSM_19147,Alistipes onderdonkii,Alistipes onderdonkii,414,197,0.4758454106280193,0.0251355708772781,0.0251355708772781,12.62639384584845,0.1228172758789403,PC1,negative,0.05977628286628923
optimal414,CHORM,NA,Parabacteroides_merdae_ATCC_43184,Parabacteroides merdae,Parabacteroides merdae,414,224,0.5410628019323671,0.02769760202677785,0.02769760202677785,10.88354369583136,0.1058645251328766,PC1,negative,0.05977628286628923
optimal414,CHORM,NA,Ruminococcus_torques_ATCC_27756,Ruminococcus torques,Ruminococcus torques,414,351,0.8478260869565217,0.0077239945250083,0.0077239945250083,9.692312641749382,0.09427738831527673,PC1,negative,0.05977628286628923
optimal414,CHORM,NA,Bacteroides_xylanisolvens_XB1A,Bacteroides xylanisolvens,Bacteroides xylanisolvens,414,192,0.463768115942029,0.01025223774940175,0.01025223774940175,5.164255506280909,0.05023285357384785,PC1,negative,0.05977628286628923
optimal414,CHORM,NA,Alistipes_shahii_WAL_8301,Alistipes shahii,Alistipes shahii,414,156,0.37681159420289856,0.0066932342637699,0.0066932342637699,1.531344093579594,0.01489542559046579,PC1,negative,0.05977628286628923
